date,name,comment,rating
2023-11-07,manu an,Nothing. Not able to log in. Not able to retrieve abha no. Literally useless app,1.0
2023-11-06,Akshay Shah,Not working on OP 10T Android 14,1.0
2023-11-06,Abhishek Kumar,Plese improve in app UI.,1.0
2023-11-06,Archana Rajaguru,Thank u,5.0
2023-11-06,Surya Narayan / Naveen,Nice and Good,5.0
2023-11-05,Anil.Kumar. Gihar,GOOD,5.0
2023-11-05,Dipan Paul,"I have been using this app and it's very much helpful. One problem is that I can't update my profile details like address, photo etc. It's always showing pattern mismatch. I don't have any network issue whatsoever. Please fix this problem.",4.0
2023-11-05,Rajitha Sivaraman,Excellent,5.0
2023-11-05,Harsh vardhan,Worst app ever used. I am not able to check my health records neither able to add them,1.0
2023-11-04,A Guhin,Good,5.0
2023-11-04,Sima Kami,Good,5.0
2023-11-04,adarsh kumar,unable to download app and apply for ABHA card unable to download the APP and aply for the ABHA card,2.0
2023-11-04,Sheena poojary,Good,4.0
2023-11-04,Somarajan Narayanan,super,5.0
2023-11-03,RAJ KUMAR,not good,1.0
2023-11-03,Satish Kumar,Satish Kumar Singh,5.0
2023-11-03,Pratik Ranjan,Too many bugs,1.0
2023-11-03,Arun Patel,Namaste,4.0
2023-11-03,Dhruva Sarmah,What is the use of this app?,1.0
2023-11-03,Anshkasingh,Good app,5.0
2023-11-02,Sameer Bhat,I am not able to receive OTP while linking health records. Kindly fix it.,2.0
2023-11-02,Amarjit Kaur,Download option is not working on oppo A96 mobiles,1.0
2023-11-02,Yasir Rasool,"Can't Link Health Regards, I am not receiving OTP while linking my account with hospital records.",4.0
2023-11-02,Jiaul Hoque,Worst app ever,1.0
2023-11-01,CHANDRA SEKHAR,Good,4.0
2023-11-01,Ankit Kumar Ankur,good hai sir,5.0
2023-11-01,Udayanath Sahoo,"Login failed.... Rust app i have ever seen. When i required to online ticket through Abha application at Bhubaneswar AIIMS, that time it is showing login failed. I try in many mobiles as like my dad's phone my sister's phone but it showed the same. Very unusefull app.",2.0
2023-11-01,Sultana Salma,Nice good,5.0
2023-11-01,Dhiren Rathod,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😜😜😜😜😜😜😜😜,1.0
2023-11-01,Vimala Konka,Nice,5.0
2023-11-01,CH VENKE,Goooooooooooodddd,5.0
2023-11-01,Suraj Kumar,बहुत हि घटिआ ऐप्प कुछ भी नही होता।,1.0
2023-11-01,PULLA SHIVA REDDY,Very good information to our health records,5.0
2023-11-01,Badal Kushwaha,Good,4.0
2023-10-31,Vishal Gaurav,OTP not received..,1.0
2023-10-31,Ramesh Chandra Martha,Nice sir,5.0
2023-10-31,Shaikh Zafar,This app uncovered the benifits when added the service,1.0
2023-10-31,Infinity All in one,More bugs,1.0
2023-10-31,Rajeev Tiwari,good,5.0
2023-10-30,VIJAYKRISHNA DANABOINA,Good treatment.........,5.0
2023-10-29,K. Reddy,Good,4.0
2023-10-29,B i Chawan,Niceapp,5.0
2023-10-28,yasarapu satyanarayana,👍,5.0
2023-10-28,Akash Kumar,👍✍️🇮🇳😎,3.0
2023-10-28,Khialdas Tekwani,Help full,5.0
2023-10-28,Vignesh Kale,Super,5.0
2023-10-28,Deepak Mandrai,"This is very disappointing that this app is not working. After inquiry,they said it's being deactivated from head office New Delhi",1.0
2023-10-27,rsarathkumar 049,Useless app even we generate token we should be in queue than what is use of it just.. Data balance and time also waste....,1.0
2023-10-27,Rambelsh Rajbhar,From,5.0
2023-10-26,ajay krishna,SUCH WONDERFUL INITIATIVE BY GOVT.. ALWAYS EXPECTED SAME. Not even allow to download this beautiful app.. Further crashed before u download it.. Like govt policies it's says to fix the error those never gonna resolve.. Thnk u all the creation team.. Better to keep one garbage hub near by. So u can keep ur all dump into it.. Made our day laughable. Thank you 🌹🌹🌹,5.0
2023-10-26,Somenath Roychowdhury,Good,5.0
2023-10-26,rupesh dhote,Good,5.0
2023-10-25,Medikonda Ramesh,Exlect,5.0
2023-10-25,Sriramulu Divi,Good,5.0
2023-10-25,godha mallesh goud,Good app by government of India,5.0
2023-10-24,Gaurav Singh,"Tried generating ABHA number, Server error all the time!",1.0
2023-10-24,Vineesh Vishnu,"Unable to generate OTP via Aadhar number, always saying try again in sometime",1.0
2023-10-24,pintu naskar,3rd class app,1.0
2023-10-23,PATI VENKATANARASIMHARAO,Very nice APP sir.,5.0
2023-10-23,Parth Sen,Ric giv,4.0
2023-10-20,Pritha Shaw,Useful for storing medicine record,5.0
2023-10-20,Hira Electronics,Nice ok sir good 👍,2.0
2023-10-20,Prasad M,Good,5.0
2023-10-20,kondamudi ratna kumari,app not saving login details evey time login very bad,1.0
2023-10-20,Sunita Sarmal,Best aap,5.0
2023-10-20,Bullet Raja official 01,"F V . Na , cc cc",3.0
2023-10-20,SHUBHAM SANAP,Fabulous,5.0
2023-10-18,Prabhakar namani,Very good,5.0
2023-10-18,ipramodbaror,Good work 💯,5.0
2023-10-18,Vikas Sahasrabudhe,"What's going on ????? This app is not working. Always showed ""you have lost connection to the internet. This app is Stopped"". RETRY. Even my internet connection was never stopped. You never replied me whats the problem? Are you joking with me? My internet connection is so good. I am using JIO connection which is too much good speed. your app have so much problem. Kindly repair it. ABHA app is not a joke. I",1.0
2023-10-17,ravi shankar yadav,Good,5.0
2023-10-17,Sunil Gode,Nice app,5.0
2023-10-17,Bopanna M,"Not an good app, strange thing when I created a profile and login it takes me into the app however it shows my wife profile instead of my profile which is really strange",1.0
2023-10-17,Faisal Ansari,Nice app,1.0
2023-10-17,Manjeet Chauhan,Worst application,1.0
2023-10-17,Mohsin khan Pathan,good,4.0
2023-10-17,Turangi Bhargavi,It doesn't work,1.0
2023-10-16,Gondu Dharani,We went to the hospital in an emergency situation where me up didn't work the hospital they didn't give us a ticket very bad work mee app still not working me up in our srikakulam hospital,1.0
2023-10-16,Parmeshwar singh,So good luck 🤞🤞,5.0
2023-10-16,Md Afzal,Bad experience,1.0
2023-10-16,ADESH KUMAR TYAGI,Fantastic.,5.0
2023-10-16,R P,"Auto link with aadhaar and fetch there Health Card automatically from CGHS, UPSECTS and Aayushmaan website.",3.0
2023-10-16,Alex Bairagi,Mseva app store par aapka app upload kijiye Jisse made in india ko bal mileage. Jai hind,5.0
2023-10-16,Kanha Singh,A third class app that I've ever been used there is no response from doctor for your token and they said that what token there is no tokan facility available and I've seen to much abha sticker they written on that use abha to save your time and I used abha to waste my time very wrost experience really,1.0
2023-10-15,Alka Thakkar,Abha Card is useful instead of Ayushman Card?,4.0
2023-10-15,rahul singh harchand,Cannot login for 2nd family member.,1.0
2023-10-14,Rajkumarraj jraj,Good work,3.0
2023-10-14,damodar reddy,Good,5.0
2023-10-14,fan call of duty,Good,4.0
2023-10-14,tejasri kaadha,👌👌👌,5.0
2023-10-13,Manikanta Biswalo,Happy,5.0
2023-10-13,Baskaran “Baskaran” Markandan,Still I don't know what is purpose of this who is updating,3.0
2023-10-13,Ambalal Chaudhari,Nice 👍,5.0
2023-10-13,Rakesh Thakur,"Very nice and convenient application, who doesn't have their registered mobile number with aadhar can use this application.",5.0
2023-10-12,RAJ KUMAR,"At counter they are saying ki unko dob kuch show nahi ho raha, why is this problem there?? Kindly solve it",5.0
2023-10-12,mirza syed alam,I like it,5.0
2023-10-12,Rohit kumar Khute,rohitkohte,5.0
2023-10-12,SreePaadamComputers SreePaadamComputers,Excellent,5.0
2023-10-12,Raja Rajput,Good,5.0
2023-10-11,Ramesh Boge,Good,5.0
2023-10-11,Lakshmipathi Pathi,V V useful service TQ AP government,5.0
2023-10-11,Shubham Singh,Good,5.0
2023-10-11,Joswin,Y all govt application n websites like this. Crashing and slow. Y dont they hire good developers n good server to handle the traffic,1.0
2023-10-10,Pramod Mankar,Very good app,5.0
2023-10-10,laxita dev,In this the scams are happening they were making fraud accounts and accessing with other patients id,1.0
2023-10-10,Rediff Address,App crashes whenever i enter otp .,1.0
2023-10-09,Zember Ahmad,"Not used yet at hospital, But i think it will be useful app.",3.0
2023-10-09,Thenha P,Worst app ever....,1.0
2023-10-09,Kanaram Yadav,Very nice,5.0
2023-10-09,Nitesh Ravan,Best app.,5.0
2023-10-09,Vaishali Farkade,Nice app,5.0
2023-10-09,Shyam Gavit,Good,3.0
2023-10-09,RAVINAND BN,Thank you,5.0
2023-10-08,sapan kumar mukherjee,Good for people,4.0
2023-10-08,Rajesh Santlani,state and Distric name App not accepting,1.0
2023-10-08,Ajay Upadhayay,Best app,5.0
2023-10-08,GEETA SHARMA,Very nice,5.0
2023-10-08,दिपक पाचपुते,Very nice good,5.0
2023-10-07,Nishant Deshmukh,App not working properly im not able to login app im already create my abha card but this app not login my card number,1.0
2023-10-06,SAI KUMAR,App is good,4.0
2023-10-06,Shivsankar Garat,Nice,5.0
2023-10-06,Momin Shannu,Not working,1.0
2023-10-06,Vinit Jordan,It's totally useless by entering correct details It says invalid credentials. It seems this app is build by 3rd class student who is in learning phase.,1.0
2023-10-06,FAIZAN MD INDIAN,Good 👍 apps,5.0
2023-10-06,Rahul Kumar,Very Bad experience it is crash and not open properly.,1.0
2023-10-06,Nikhil Nidumolu,They are forcing us to install the app .if the patient is not having his own mob num they kept the patients waiting .it's very disappointing on keeping patients waiting untill unless they are completing the app authentication process .in my pov services are the first preference in these segments .hope they take action on the corresponding staff #AAIMS mangalagiri,1.0
2023-10-05,A.soumya A.soumya,👌👌👌👌👌,5.0
2023-10-05,Baban Dable,Download,1.0
2023-10-05,Saravana Kumar,Good,5.0
2023-10-04,SRIKAR M,Good app,5.0
2023-10-04,Hammad Farooq,When I click on upload photo it always crashes and shows the app has a bug,2.0
2023-10-04,SAJAN SHARMA,Bug issue,1.0
2023-10-04,Wahid Razzaq,Downloading this app is just waste of time it's useless,1.0
2023-10-04,CHIRUMARTHI BHASKAR BHASKAR SBR EVENTS NALGONDA,Jai pm SIR 😄😄😄,5.0
2023-10-04,Bhaskar Jyoti Sarma,Good,5.0
2023-10-04,Santosh Kumar G (Santhu),👌🙏🙏,5.0
2023-10-04,Narendra Jeeva,"Not use this app please app meking team what tinking, what used this app tell me sir, only op purpose government hospital sarvice is very bad,I am going to hospital sinas problem. But he give paracetamol nice joke 😜 not property checking, full time pass hear",1.0
2023-10-04,Narayan Dutt Thwal very nice song,Not yet,5.0
2023-10-03,Hardik Ghodasara,Good,4.0
2023-10-03,koduvayurbala subramanyam,Fine,5.0
2023-10-03,Amina Qazi,Good experinece,4.0
2023-10-03,dominic rhea,Good.. Very nice to see this happening in modern india...its a good cause,5.0
2023-10-02,Manoj Parsad,Very good,5.0
2023-10-02,Akki Kohli,Abha adhar no.lagate time invelid credentials show ho rha h please correct this app,1.0
2023-10-02,Ravikumar mangalampalli,Very good 😊,1.0
2023-10-02,K Chandra,Very useful information,5.0
2023-10-01,Alampally Padmavathy,Very useful,5.0
2023-10-01,S B MOLSOM,Aadhaar card,5.0
2023-10-01,Anita Kaistha,Beautiful App,5.0
2023-10-01,NAGORI MUSTAK,Sarvice mast hai,5.0
2023-10-01,Ravi Sahani,"It's good apps, because all medical reports linked and also uploaded previous, present and being attached all time.",5.0
2023-09-30,Shubham Dhiman,Radhika dhiman,1.0
2023-09-30,BHEEMAIAH YADAV,Lot of bugs in app facing login I can't update the address in ayushmaan bharat health authority card please tell me sir how to update address,1.0
2023-09-30,Biswajit Biswajit,Very nice AAP,4.0
2023-09-30,Vijay Bist,It's better for health documentation,5.0
2023-09-30,Azam Mohammad,V. Good,5.0
2023-09-29,Kamal Tamang,good,5.0
2023-09-29,Uma Shankaram,Thank you to all your team,5.0
2023-09-29,Dr Mohammad Shahnaz Makhdoomi,Kindly add delete option in the app.,2.0
2023-09-28,jasvinder singh,Terrible app ..not able to register,1.0
2023-09-28,Gujjula Thirupathi Reddy,"Good, this abha card is best health purpose",4.0
2023-09-28,raj kumar,Good,5.0
2023-09-28,Aviral Bhardwaj,Nice,5.0
2023-09-28,Ashok Singh,Very good app,5.0
2023-09-28,Bishan Dass,My name Bishan Dass R/o Rasli Thakrai tehsil basantgarh Udhampur UT Jammu and Kashmir Good morning good process option,5.0
2023-09-28,Jahed Topiwala,Useless App when I have already registered with my Aadhar details still I'm unable to login this shows all the Apps of Government are useless good for nothing,1.0
2023-09-27,Bijan Shil,Verry bad app not wark,1.0
2023-09-27,I praveen,V.good,4.0
2023-09-27,sunny 3456,Good,5.0
2023-09-27,Dr ramesh kumar Dibbur,Excellent,5.0
2023-09-27,Ajay Nishad,Sir jj,1.0
2023-09-27,Subodh Kumar,Excellent,5.0
2023-09-27,Surya Prakash,App Crashes everytime whenever it's an emergency. Please close this app as this is have no use.,1.0
2023-09-27,surya kumar,Very Good service thank you ABHA..,5.0
2023-09-27,Arun A,"After successful login, profile information is empty and even I am trying to link my profile with ABHA number. But no luck. Whatever the information shown in web nothing reflecting in mobile app. Unable to enroll.... I don't know whether they tested the app before release. Web application is fine, mobile application is needs to improve.",1.0
2023-09-27,Dharmesh Patel,Wari good,5.0
2023-09-26,Ali Sayyed,Excellent app,5.0
2023-09-26,Chandran Subramaniam,Good and valuable services to public,5.0
2023-09-26,Arvind kumar,Good keep it up,5.0
2023-09-26,Esakki Esakki,Bad,1.0
2023-09-25,Kali Dass,Update app and add optio decide to patient whow to consult so that petient select consultant from app generate slip in app So that doesn't need to stand in queue so long to get paper slip,2.0
2023-09-25,Krushna Marne,Good work for the app and better servise,5.0
2023-09-25,MohammadAli Naushad Hussain,Very good sir 👍👍,5.0
2023-09-25,Susmitha Bheema,మెడికల్,5.0
2023-09-25,Mohd Khaja,I can't see my pic in my ABHA CARD,1.0
2023-09-24,Paramjeet Singh,Failed to login showing two way log in with mobile and abha address but both are not working crashing aap,1.0
2023-09-24,abhijit Mahey,Bakbas,1.0
2023-09-24,kiran varma,App jot working..,1.0
2023-09-24,Deepak Vsd,Very bad experience app is very very slow otp not received login error many many issues. This app is not usable please close the app.,1.0
2023-09-24,Rohit Parmar,Good initiative by government,5.0
2023-09-24,Manoj Kumar,Average,2.0
2023-09-24,Jyotiba Ulagadde,Access Token Error Since 14-08-2023,5.0
2023-09-23,Gurpreet Singh,Nice application,5.0
2023-09-23,Raj Sonkar,Best,5.0
2023-09-23,Padi kodanda rao,Sarandon,1.0
2023-09-23,AAZ KA TOPIC,3rd class hai,1.0
2023-09-23,Srikanth G Krishnan,Showing session expired..and blank home page,1.0
2023-09-23,Pandhari Sanap,Nice,5.0
2023-09-23,virneder Yadav,Bavas,1.0
2023-09-23,Belal Ahmad Riyaz,Don't download,1.0
2023-09-23,kamal kamal,App is good but OTP is getting lately please improve the app immediately sir,5.0
2023-09-22,Nishi Kant Gupta,Now unable to login,1.0
2023-09-22,Jimso Tamiai Tamai,Good app,5.0
2023-09-22,Mahendra singh Chouhan,Ok,5.0
2023-09-22,ravi tyagi,Nice,5.0
2023-09-22,Baijnath Yadav,Very good 💯,5.0
2023-09-22,Suresh Kumar,Good,5.0
2023-09-22,Reri Sade Dagbag,Very problems to any credentials register.. never done it never finishing,1.0
